station_id,gap_v2,gap_v3
BOMAustralia__238235,0.2530206877668316,-0.36462456743562754
BOMAustralia__238238,-0.4613596692851014,0.44537053751127387
BOMAustralia__238249,-0.403030148868663,-0.37329160506327913
BOMAustralia__238700,-1.8591444382816475,-1.2268318936479787
BOMAustralia__401208,-0.26462629073566657,-0.20230221765194595
BOMAustralia__401228,-6.403187603694789,-1.379445900163248
BOMAustralia__403220,0.0962729412961314,0.1881291570935152
BOMAustralia__403227,-0.06136014245475596,-0.06880323084126272
BOMAustralia__403233,-0.0003235249049829969,-0.018885675285265413
BOMAustralia__403248,0.1276679295780329,0.41139158840489237
BOMAustralia__404224,0.11601223378650388,-0.13422442828033693
BOMAustralia__405202,0.08782321546137217,0.10359114834411376
BOMAustralia__405209,-0.03572125435192608,-0.13202719387765505
BOMAustralia__405229,0.5342492981797169,0.7698301412019637
BOMAustralia__405241,0.3472524776919933,-0.04727765222844604
BOMAustralia__405269,-0.17263827533127413,-0.49834939143073287
BOMAustralia__405293,0.2928929551918389,-0.0052127643093979326
BOMAustralia__405702,-0.009005617873281802,-0.09134453557649613
BOMAustralia__405714,0.21710644028524428,-2.703624324909698
BOMAustralia__406201,-0.10138246200146198,-0.34125089494736577
BOMAustralia__406202,-0.3730999764376466,-0.2077784978224818
BOMAustralia__406225,-1.3665656436127749,-0.6951539811028011
BOMAustralia__406235,-0.12020115208235171,-0.16821772342310937
BOMAustralia__406265,-0.4923066527620723,0.17490073462256622
BOMAustralia__406280,-0.2433485460507303,0.3339481307474373
BOMAustralia__407215,0.06772748285650021,0.010589429026353347
BOMAustralia__407221,0.11106199513680937,-0.16014941661744597
BOMAustralia__407236,-0.127370747029181,1.8973899652790043
BOMAustralia__407252,-0.6711277198820321,-0.33120856087858763
BOMAustralia__407258,0.26683401944059715,1.352459430705785
BOMAustralia__408209,-0.0061163707603659745,1.4863183613065845
BOMAustralia__409013,0.261166886733397,0.1670701999568049
BOMAustralia__409045,-0.10241581551079171,0.3951907430111897
BOMAustralia__409047,-0.08491819855215943,-0.6218915844123177
BOMAustralia__409075,0.17007723527616309,2.307933024103441
BOMAustralia__41000210,-0.031041540045339377,-0.1985974811685542
BOMAustralia__41000213,0.11456412590828219,0.6070831024216361
BOMAustralia__410038,-0.23868454442820697,-0.19539065347955153
BOMAustralia__410048,-0.22473432235955443,-1.35512087572741
BOMAustralia__410081,-0.1632700463253643,0.1820344846882525
BOMAustralia__410092,-0.278045114744634,-0.8899162125685789
BOMAustralia__410103,-2.987659890643282,4.66429116362223
BOMAustralia__410112,-1.5737561135027032,-1.6737960136183938
BOMAustralia__410199,-0.016925912050706482,-0.09774555767866291
BOMAustralia__410700,-0.016627182229225657,-0.05263402919886817
BOMAustralia__410705,0.06813075107848166,0.05256529818764599
BOMAustralia__410725,-0.052667365569978974,-0.1383233869673221
BOMAustralia__410746,0.267575196158635,-0.5919637833180941
BOMAustralia__410761,0.05503645395800172,0.06350990893122022
BOMAustralia__411003,0.2112439667916453,0.28686370770963565
BOMAustralia__41200208,0.08550627117121029,-0.011423981836727104
BOMAustralia__41200209,-0.014092591399415044,-0.1500292736097738
BOMAustralia__412028,0.1786191330638328,0.33439880421842116
BOMAustralia__412029,0.052295514788101516,-0.10895726755973989
BOMAustralia__412165,0.3800140188986619,-0.08504021151916558
BOMAustralia__414218,-0.2049137331493369,-0.36327170303504797
BOMAustralia__415206,0.4300974866653522,0.8991241574027786
BOMAustralia__415214,-1.369896416706774,-1.0655662267564618
BOMAustralia__415237,-0.1112543536212525,0.8488413785765274
BOMAustralia__415238,0.15994769085556593,5.390153249507287
BOMAustralia__415256,-0.7015830199775146,-0.8340883781928674
BOMAustralia__416008,0.0650090961817629,0.101567116749163
BOMAustralia__416016,0.005361675910087238,-0.19849434168839203
BOMAustralia__416020,0.05333865342456812,-0.0828073285544072
BOMAustralia__416069,0.1732139986030743,-0.04935769649171384
BOMAustralia__416203A,-0.07951859777800818,-0.438649373631318
BOMAustralia__416320A,0.15760316316869255,0.5253538987950317
BOMAustralia__416402C,0.19986250240694553,-0.0024832663012118728
BOMAustralia__418055,0.2681361245576094,-1.135157657624521
BOMAustralia__418061,0.380001270261455,-0.26561524250995394
BOMAustralia__418070,0.1016831537294514,0.4175053262980371
BOMAustralia__418091,-0.2326309221001106,0.009868420800141886
BOMAustralia__419028,0.1116413517011603,-0.10709288955671215
BOMAustralia__419056,0.03943985066642902,0.13287640485593738
BOMAustralia__419063,-0.3490013704625856,0.041131513256612295
BOMAustralia__419083,-0.06836113407279742,-0.2051393296801933
BOMAustralia__419099,0.49459470305673137,-1.3872951445585615
BOMAustralia__419102,0.1258428047684208,-0.196071398719464
BOMAustralia__421079,-0.33898445474244854,-0.36284080897085147
BOMAustralia__421083,1.2248337776655935,0.23038233076283576
BOMAustralia__421107,0.050450767159417376,1.0041677866390866
BOMAustralia__422005,-0.5286892718823417,6.1504174807196526
BOMAustralia__422206A,0.31607225465033656,0.7516085844349056
BOMAustralia__422323A,0.053081235748993705,0.003386549156801699
BOMAustralia__422343A,-0.2630252712219442,-0.36508347356543014
BOMAustralia__422501A,-0.03917055502267258,-0.0429687295170853
BOMAustralia__423001,3.008097015296109,6.57560264884666
BOMAustralia__600179,0.017570560094197718,0.16059739550920843
BOMAustralia__603001,-0.21938428930453818,-0.054551319712335795
BOMAustralia__603004,0.6442140547661955,-0.0841208411232815
BOMAustralia__604002,-0.08150735042845536,0.0026922326969245347
BOMAustralia__606004,-3.5288544316820447,-2.0742048632665813
BOMAustralia__606218,-0.031234164993807045,-0.01986448414108455
BOMAustralia__608004,-5.891883307684668,-1.6959103616725941
BOMAustralia__609022,0.051252582453021,-0.31814404790745876
BOMAustralia__609028,1.2013389219593607,0.5237201545252202
BOMAustralia__610016,-1.2553274867727438,0.05471545204131145
BOMAustralia__610030,0.5901247626025642,0.2670460684020267
BOMAustralia__610045,-0.7589391640699945,-1.0178978752913772
BOMAustralia__612044,-8.53380254803288,-7.941336965527552
BOMAustralia__613019,-0.9585606022674411,1.117292537524881
BOMAustralia__613029,-4.143317163036009,-1.3342447901846675
BOMAustralia__613032,-0.2961435375689268,-0.0444827288122735
BOMAustralia__614005,0.27938284389793233,-0.4781873423017503
BOMAustralia__614006,-0.2780068715017276,0.21952385474187053
BOMAustralia__614130,-0.058784064293829874,-0.11060862884807432
BOMAustralia__615011,5.049337482119466,-10.705807544942305
BOMAustralia__615027,0.1547638247449879,0.04835521926392783
BOMAustralia__616027,3.767926075247725,2.481168569892538
BOMAustralia__616041,0.0029657759353680646,0.8021558571836218
BOMAustralia__616082,-0.06308933127711303,0.11630105590244166
BOMAustralia__616216,-1.2713730092293996,2.9075198641365514
BOMAustralia__617165,0.5029525317110446,0.1863085011914653
BOMAustralia__701005,-0.5034104234262947,-1.4280682634051596
BOMAustralia__703001,0.5064666381956491,-0.6187797553954202
BOMAustralia__705002,2.55038515375221,-0.4841141829777541
BOMAustralia__706207,0.1398760346009696,-0.1776632524078827
BOMAustralia__708013,21.941697291241667,2.9173322718151127
BOMAustralia__708014,0.1413922238934306,-0.4756283104945239
BOMAustralia__708016,1.699444381260848,0.47800432665526293
BOMAustralia__709005,1.0471178582529184,-1.6945164023487163
BOMAustralia__709010,-0.6673425590783688,0.25861802907373427
BOMAustralia__710204,0.3571889981692169,-0.4455851528275585
BOMAustralia__802198,0.16147534191390028,0.40119780413123235
BOMAustralia__803001,0.09745805750249781,0.09242202873002253
BOMAustralia__913006A,0.07122276652060466,-0.1059430625912452
BOMAustralia__913010A,-0.9608571752739974,-0.7713238352429976
BOMAustralia__915011A,-0.4834880459626161,-0.3771623814780204
BOMAustralia__915013A,-0.15520737407276952,0.1059138226453501
