epoch,train_total_loss,train_daily_loss,train_agg_loss,train_sym_loss,val_hourly_kge,val_hourly_nse
1,1.2622050873146393,0.40755117181596584,0.7728138572545132,9.364939616707925,0.2785991994636433,0.14020572931294673
2,0.8235225778805959,0.16512840292225098,0.3779678324284091,9.38820505168233,0.35804867377511357,0.23326250159539852
3,0.7623654115098961,0.13828205603008298,0.31028246888657385,9.378842285598449,0.3952167280940854,0.2040584621136946
4,0.7186675289828465,0.12052535646580395,0.2595519889977469,9.367323425463052,0.46028100637398334,0.20148414692991024
5,0.6893714163271963,0.10939462775825902,0.22478275910600667,9.351708058491177,0.5367824055068117,0.2907254855406728
6,0.6720046697137462,0.1023684077415134,0.20516554722874236,9.341069657545786,0.5065252628466006,0.2734603844479682
7,0.6574072814088877,0.09518104574741224,0.19144263529207492,9.330098219007901,0.5202280206980104,0.26789913440078766
8,0.6411131705529443,0.08926371873343726,0.1732802997720897,9.30418591806288,0.4900608256642539,0.250359327037853
9,0.630311797579071,0.08582292661809258,0.15996699734464673,9.29010733558964,0.49803616899745984,0.2795365736328908
