split,station_id,samples,lstm_nse,lstm_kge,corrected_nse,corrected_kge
val,03164000,1689,0.7800576786435814,0.717612835375514,0.7577293073018467,0.6611996449284374
val,03601630,366,-12713.168338791114,-116.43704112674621,-12639.692496342965,-117.40761501085417
val,07058000,1267,0.8196261004577702,0.7172507879944322,0.8010158545113144,0.6848853929691443
val,07071500,1717,0.7648093028389178,0.8024321443630449,0.7594962598360893,0.7497324528760759
val,07076517,1717,0.35132598265952975,0.554345773213175,0.364141648292584,0.5154436569662325
val,07281600,1708,0.5354431457806019,0.7327666069567228,0.5915663790811485,0.7488137202559872
val,07346045,366,-0.6506208816880659,-0.5921443723003355,-0.4242304596259776,-0.4911651723602344
val,07369500,1723,0.8270157351309521,0.8730488869889598,0.838764385621203,0.8817204074386855
val,07375960,359,-6.165908706879013,-2.4979898829901206,-6.165908706879013,-2.4979898829901206
val,07377000,1632,0.7854234271105313,0.783721972041586,0.8064898241535604,0.8333472693648026
val,08039100,25,-0.23648529596090162,-0.45733839226613404,-0.2317946703351157,-0.42543657205193797
test,02070000,2415,0.7317986459511627,0.8205976674514558,0.739160631414286,0.7897256512895241
test,02152474,2449,0.5265676809149593,0.7659928292509722,0.5265676809149593,0.7659928292509722
test,02191300,2437,0.6308564414211048,0.6719501705674802,0.6950296893739376,0.7531851789767
test,02207448,2329,-0.1600084317920678,0.0851100130761614,0.0725320005977177,0.21039448820493734
test,02232500,2447,0.3832213854789521,0.38464890495360193,0.39849452277925523,0.4136266709237265
test,02245500,2404,0.29587629164706686,0.6176708625595606,0.17301601575447156,0.5388493488662698
test,02246459,568,-2.3693567170438636,-0.99793689342714,-0.2698810189205638,-0.14971535550589055
test,02294217,2321,0.2679607624120134,0.31726552682485043,0.2527836585113119,0.3597628983042961
test,02307000,2340,0.6550924837125083,0.5426308274078275,0.7037647071728012,0.6502722129037846
test,02343225,2460,-0.2819024364968419,-0.21201303618095757,-0.09035648782959238,-0.08701701518756133
test,02390000,2462,-61.241334196454176,-6.7541817388697405,-61.241334196454176,-6.7541817388697405
test,02399200,2445,0.7687775056880143,0.799420423963527,0.759885354524558,0.7370535652563088
test,02413210,2436,0.7867613025946679,0.8006759427591084,0.7770264154005546,0.7474034573946724
test,02423130,2345,0.6205096251176283,0.6623620349159127,0.6349464045582888,0.6510148389952425
test,02455000,2367,0.8157494830630008,0.7735667180826816,0.7965099519371307,0.708346917503581
test,02458450,2462,0.6137111616771593,0.5705483034121365,0.7120364636716239,0.7048696322154772
test,02470072,2428,0.7151347784301767,0.7811431204577063,0.7265424803182075,0.7569138973453569
test,03164000,2258,0.7988074702553903,0.834561468015085,0.7917089939548816,0.7758707695150189
test,03601630,1340,-9413.223308887005,-106.95805182718054,-9404.75819535012,-108.35953562606771
