epoch,train_loss,val_loss
1,1.3959468634952208,0.7017679986729191
2,0.8392907961151069,0.6772113740632858
3,0.6985122913577506,0.583448853730157
4,0.6253470637032104,0.6611739920237824
5,0.6165211850267435,0.5215062785724831
6,0.49135677353012935,0.46588342864998117
7,0.4818157366459025,0.39645150310163335
8,0.432350161650423,0.34853136189821543
9,0.39484526020066146,0.35069203555696327
10,0.3474050212165065,0.3070234090189487
11,0.3551984486045394,0.29361038081487917
12,0.31379560318733624,0.24960109303731032
13,0.3104339020280892,0.28717378948022665
14,0.3123079036844648,0.27589475206180664
15,0.31303136790974045,0.24346528962553102
16,0.27090073142136,0.24087490126474548
17,0.3155478592574286,0.3147769806311881
18,0.2905538101729628,0.2790877259000802
19,0.2693591682139801,0.22878124719256984
20,0.2688968974310308,0.3173608653374154
21,0.2638791096166402,0.27495238972352337
22,0.2535006006165917,0.24210610851027423
23,0.2654081819079157,0.26934162824505725
24,0.2493391251693679,0.2555847007602241
25,0.24556783040114086,0.26038048438779965
26,0.23643924319004575,0.27535030867951865
27,0.2428455424021745,0.29131540931667055
28,0.2155930866896559,0.26901422221371235
29,0.26323091810920013,0.25600499745065963
