station_id,STANAME,DRAIN_SQKM_x,HUC02,lat,lon,STATE,BOUND_SOURCE,HCDN_2009,HBN36,OLD_HCDN,NSIP_SENTINEL,FIPS_SITE,COUNTYNAME_SITE,NAWQA_SUID,is_dfb,p_mean,pet_mean,aridity_index,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,DRAIN_SQKM_y,ELEV_MEAN_M_BASIN,ELEV_STD_M_BASIN,SLOPE_PCT,RRMEAN,RRMEDIAN,BAS_COMPACTNESS,STREAMS_KM_SQ_KM,STRAHLER_MAX,TOPWET,CLAYAVE,SANDAVE,AWCAVE,PERMAVE,BDAVE,for_pc_use,crp_pc_use,urb_pc_use,selection_seed,selection_region,selection_note,train_samples,train_score_status,train_exclusion_reason,train_nse,train_kge,val_samples,val_score_status,val_exclusion_reason,val_nse,val_kge,test_samples,test_score_status,test_exclusion_reason,test_nse,test_kge
01173500,"WARE RIVER AT GIBBS CROSSING, MA",510.3333,01,42.23620389,-72.2725806,MA,1,,,,,25013,Hampden,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30",93952,ok,,-0.37925857167753163,-0.19027459393934,32842,ok,,-0.4781791953156971,-0.03890485102821262,46256,ok,,-0.5092314170564864,-0.10527207082469059
03021350,"French Creek near Wattsburg, PA",239.6691,05,42.01533201,-79.78255074,PA,1,yes,,,yes,42049,Erie,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30",91736,ok,,-0.12399294797796512,-0.1976980671180848,31262,ok,,0.14547821962940755,0.01936971910064611,45115,ok,,0.17881026568576774,0.0666206111107831
04062200,"PESHEKEE RIVER NEAR CHAMPION, MI",345.1167,04,46.5568788,-88.0026337,MI,1,,,,,26103,Marquette,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30",15928,ok,,-24.1004561302913,-8.223546584394127,21718,ok,,-38.64659336764752,-8.652649291796246,5,ok,,-6473397.216478737,-100.42503171578949
04074548,"SWAMP CREEK BELOW RICE LAKE AT MOLE LAKE, WI",137.0151,04,45.479407,-88.997892,WI,1,,,,,55041,Forest,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30",13267,ok,,-172.46950801352403,-10.626575363727126,22946,ok,,-163.96457148907572,-10.736377585700865,5,ok,,-4248816.646309334,-542.7180886048228
04270510,CHATEAUGAY RIVER BELOW CHATEAUGAY NY,390.8169,04,44.96365596,-74.1310074,NY,1,,,,,36033,Franklin,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30",19685,ok,,-13.272979269518766,-2.5340095297826326,0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,
04285500,"NORTH BRANCH WINOOSKI RIVER AT WRIGHTSVILLE, VT",181.8963,02,44.29950278,-72.5787211,VT,1,,,,,50023,Washington,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30",80564,ok,,-8.720574081431067,-2.313345704000586,28632,ok,,-4.500552527882876,-0.918546817864496,43917,ok,,-5.9033645017064735,-1.391697147142199
04288225,"W BRANCH LITTLE R ABV BINGHAM FALLS NEAR STOWE, VT",11.9169,02,44.52339,-72.77179,VT,1,,,,,50015,Lamoille,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30",23467,ok,,-238.9803069538807,-17.17272268083934,31824,ok,,-203.63145114774193,-14.4624958003022,44399,ok,,-113.31183822204565,-10.742506410749261
04290500,"WINOOSKI RIVER NEAR ESSEX JUNCTION, VT",2625.0,02,44.47893867,-73.1387381,VT,3,,,,,50007,Chittenden,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30",77950,ok,,0.33960642241421046,0.3970766961150476,27619,ok,,0.3958906049826181,0.5053727153532789,39719,ok,,0.4983176407346662,0.5544640342087643
05124480,"KAWISHIWI RIVER NEAR ELY, MN",707.2242,09,47.9226749,-91.535126,MN,3,,yes,yes,yes,27075,Lake,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30",51036,ok,,-17.711404051776483,-2.2170775786359207,34896,ok,,-14.944250552628503,-1.912253844847685,51861,ok,,-11.613869227215824,-1.5353596716506486
05379400,"TREMPEALEAU RIVER AT ARCADIA, WI",1434.213,07,44.25440717,-91.505432,WI,1,,,,,55121,Trempealeau,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30",15184,ok,,-6.0324623542760225,-0.9303858581470654,29,ok,,-3649.154544513844,-26.193442643138162,9980,ok,,-2.650539920983673,-0.26528681732838355
