station_id,STANAME,DRAIN_SQKM_x,HUC02,lat,lon,STATE,BOUND_SOURCE,HCDN_2009,HBN36,OLD_HCDN,NSIP_SENTINEL,FIPS_SITE,COUNTYNAME_SITE,NAWQA_SUID,is_dfb,p_mean,pet_mean,aridity_index,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,DRAIN_SQKM_y,ELEV_MEAN_M_BASIN,ELEV_STD_M_BASIN,SLOPE_PCT,RRMEAN,RRMEDIAN,BAS_COMPACTNESS,STREAMS_KM_SQ_KM,STRAHLER_MAX,TOPWET,CLAYAVE,SANDAVE,AWCAVE,PERMAVE,BDAVE,for_pc_use,crp_pc_use,urb_pc_use,selection_seed,selection_region,selection_note
01103280,"CHARLES RIVER AT MEDWAY, MA",169.119,01,42.13982,-71.389503,MA,1,,,,,25021,Norfolk,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
01134500,"MOOSE RIVER AT VICTORY, VT",195.1299,01,44.51172311,-71.8373143,VT,1,yes,,yes,,50009,Essex,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
01135500,"PASSUMPSIC RIVER AT PASSUMPSIC, VT",1124.902,01,44.36561471,-72.03926132,VT,1,,,,,50005,Caledonia,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
01161000,"ASHUELOT RIVER AT HINSDALE, NH",1089.694,01,42.7859158,-72.4861997,NH,1,,,,,33005,Cheshire,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
01170000,"DEERFIELD RIVER NEAR WEST DEERFIELD, MA",1451.378,01,42.53591944,-72.6534233,MA,1,,,,,25011,Franklin,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
01170100,"GREEN RIVER NEAR COLRAIN, MA",106.9924,01,42.70341694,-72.6706475,MA,4,yes,,yes,,25011,Franklin,conn,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
01171300,"FORT RIVER NEAR AMHERST, MA",107.6271,01,42.3584236,-72.50592028,MA,4,,,,,25015,Hampshire,conn,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
01173500,"WARE RIVER AT GIBBS CROSSING, MA",510.3333,01,42.23620389,-72.2725806,MA,1,,,,,25013,Hampden,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
03021350,"French Creek near Wattsburg, PA",239.6691,05,42.01533201,-79.78255074,PA,1,yes,,,yes,42049,Erie,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
04062200,"PESHEKEE RIVER NEAR CHAMPION, MI",345.1167,04,46.5568788,-88.0026337,MI,1,,,,,26103,Marquette,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
04074548,"SWAMP CREEK BELOW RICE LAKE AT MOLE LAKE, WI",137.0151,04,45.479407,-88.997892,WI,1,,,,,55041,Forest,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
04270510,CHATEAUGAY RIVER BELOW CHATEAUGAY NY,390.8169,04,44.96365596,-74.1310074,NY,1,,,,,36033,Franklin,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
04285500,"NORTH BRANCH WINOOSKI RIVER AT WRIGHTSVILLE, VT",181.8963,02,44.29950278,-72.5787211,VT,1,,,,,50023,Washington,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
04288225,"W BRANCH LITTLE R ABV BINGHAM FALLS NEAR STOWE, VT",11.9169,02,44.52339,-72.77179,VT,1,,,,,50015,Lamoille,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
04290500,"WINOOSKI RIVER NEAR ESSEX JUNCTION, VT",2625.0,02,44.47893867,-73.1387381,VT,3,,,,,50007,Chittenden,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
05124480,"KAWISHIWI RIVER NEAR ELY, MN",707.2242,09,47.9226749,-91.535126,MN,3,,yes,yes,yes,27075,Lake,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
05379400,"TREMPEALEAU RIVER AT ARCADIA, WI",1434.213,07,44.25440717,-91.505432,WI,1,,,,,55121,Trempealeau,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,U2 Dfb(E)-GL,"Figure-inferred box lon=[-92.0, -67.0], lat=[42.0, 48.0] + Koppen Dfb screening from monthly climate attributes; requested 30, selected 30"
