epoch,train_loss,val_loss
1,1.499412017088519,0.7540104106534621
2,0.8362877594212319,0.5831108350654411
3,0.7078611376228118,0.5873407589274832
4,0.6133325774335896,0.5371580751517826
5,0.5529838569743778,0.4513570706340341
6,0.5020369204434703,0.4092562545276049
7,0.46672177140944776,0.41464975571861096
8,0.4511370078554416,0.39752727872095006
9,0.4507342068935258,0.41471726897985556
10,0.4103077470897801,0.3825816193515627
11,0.3756874648262506,0.3752337835724458
12,0.36117059077932706,0.33361292769729084
13,0.33901530541303826,0.3545414889260145
14,0.32180618468499994,0.3371834184433777
15,0.3445732763619094,0.33320196358365217
16,0.31302547055465724,0.3153722835133285
17,0.3064857553034445,0.301717487174151
18,0.2954082513533336,0.31562403285823737
19,0.29401363229406835,0.29737958710352874
20,0.2829990741200318,0.32090187192673264
21,0.29512684683441476,0.34394968712479207
22,0.25528928742250706,0.33486040190194943
23,0.269244226890152,0.26719123107381826
24,0.275501665382357,0.29616475430384437
25,0.2479394813961366,0.298431066221448
26,0.25186844552449933,0.2985852092809454
27,0.2494765158411538,0.32032476352654055
28,0.2423975932336701,0.29138038945761296
29,0.23595482261030537,0.29028058611196955
30,0.2252181123166724,0.27532493657946644
31,0.21105485920675218,0.2791075162269247
32,0.22595364186900843,0.2954810419268838
33,0.22352583343735005,0.2642591643738785
34,0.2168137831115959,0.26667301684031675
35,0.20430133683388177,0.29132943537348893
36,0.21223264385000531,0.2913997967575215
37,0.19698049001999712,0.29476037216699985
38,0.20502468710240837,0.34444169988858186
39,0.20820090457622314,0.2922847260988571
40,0.18712360064364403,0.287146677690913
41,0.1852449791430688,0.2908762484555194
42,0.16854735464627418,0.30312677709451313
43,0.18033942876650963,0.31389166960585196
