epoch,train_loss,val_loss
1,4.456382804185713,1.0341547391207109
2,1.403739940223317,0.9223928776284239
3,1.2122430941869056,0.8528838474615363
4,1.0583606632782718,0.7817716549708548
5,0.9344457124786838,0.6537192036375339
6,0.8450458045340309,0.606565657191815
7,0.8000399790814328,0.576141598625511
8,0.7585740707478305,0.5388730983733953
9,0.7087899629384209,0.5187066157947012
10,0.6610682236372154,0.5142686696733406
11,0.6450127955389736,0.4954112028996316
12,0.6227514009118208,0.46996239846691185
13,0.5887214714871579,0.5037441167344421
14,0.5740115747128234,0.45297966161048037
15,0.5432948254773176,0.4498009880620689
16,0.5216627114200291,0.4532302715738887
17,0.5036635676537881,0.44206500556581707
18,0.5279174198527332,0.4294722194874587
19,0.4912353241727319,0.4674559964962824
20,0.4727993447268272,0.4323772911179384
21,0.4817120818810041,0.41668103118170213
22,0.49179737284606606,0.43748969756015843
23,0.45520660678227465,0.4315256187007681
24,0.4467042101127663,0.39667117990659057
25,0.4618422998083411,0.4165625797731473
26,0.42955035573452033,0.3927385732443205
27,0.4381073426859259,0.4250062453513262
28,0.43178647410232435,0.42352944052177605
29,0.42498108046596017,0.39163103228271184
30,0.4316658055843489,0.41262160807795834
31,0.4023899375824276,0.3952546813435037
32,0.39981492413213343,0.3841775559584167
33,0.39855689238057046,0.3876332220338801
34,0.38303499836953836,0.37810651575304915
35,0.39218651481155203,0.4284314040501711
36,0.39071289222720457,0.4002045376562699
37,0.40881339201687183,0.3935110147038465
38,0.40086267676449355,0.41079381946841886
39,0.36978262057003497,0.38715889255465213
40,0.3737866504287003,0.4102817422855221
41,0.383128881820364,0.39516893981473444
42,0.36851244836231767,0.3833007126589887
43,0.37495514825712606,0.4012380854129665
44,0.36838480060553264,0.40478439195007876
