station_id,STANAME,DRAIN_SQKM_x,HUC02,lat,lon,STATE,BOUND_SOURCE,HCDN_2009,HBN36,OLD_HCDN,NSIP_SENTINEL,FIPS_SITE,COUNTYNAME_SITE,NAWQA_SUID,p_mean,pet_mean,aridity_index,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,DRAIN_SQKM_y,ELEV_MEAN_M_BASIN,ELEV_STD_M_BASIN,SLOPE_PCT,RRMEAN,RRMEDIAN,BAS_COMPACTNESS,STREAMS_KM_SQ_KM,STRAHLER_MAX,TOPWET,CLAYAVE,SANDAVE,AWCAVE,PERMAVE,BDAVE,for_pc_use,crp_pc_use,urb_pc_use,selection_seed,selection_region,selection_note,train_samples,train_score_status,train_exclusion_reason,train_nse,train_kge,val_samples,val_score_status,val_exclusion_reason,val_nse,val_kge,test_samples,test_score_status,test_exclusion_reason,test_nse,test_kge
02423496,"CAHABA RIVER NEAR HOOVER, AL",585.7911,03,33.369277,-86.784155,AL,1,,,,,1073,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",78226,ok,,0.31438457921066254,-0.1605820732828922,34512,ok,,0.3027197771444051,-0.3574519260139333,51671,ok,,0.3361840608406871,-0.14357099256350758
02446500,"SIPSEY RIVER NR ELROD, AL",1368.045,03,33.25706249,-87.77640224,AL,1,,,,,1125,Tuscaloosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",78824,ok,,0.35135690298130884,0.34303385070815706,34749,ok,,0.3597327491731599,0.3380978620182389,52004,ok,,0.31978665876715373,0.3052448820001483
02447025,TOMBIGBEE R AT GAINESVILLE L&D NR GAINESVILLE AL,18672.03,03,32.84818562,-88.15613634,AL,1,,,,,1063,Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",0,excluded,no_valid_windows,,,8312,ok,,0.09201785378632488,0.023139689829692167,47883,ok,,0.23951525627198544,0.23247693736259645
02458300,"VILLAGE CREEK AT 24TH ST. AT BIRMINGHAM, AL",66.8169,03,33.54261,-86.81749,AL,1,,,,,1073,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",75682,ok,,-0.062139916419657215,0.011996323277969512,21241,ok,,-0.16130933832147187,0.010987022632474086,51045,ok,,-0.30604638597111355,-0.09108568474333034
03407908,"NEW RIVER AT CORDELL, TN",513.8379,05,36.336146,-84.451329,TN,1,,,,yes,47151,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",0,excluded,no_valid_windows,,,18295,ok,,0.2463146617422085,0.14009982187447156,4,ok,,-730.7780104864296,-0.6580795353093358
03471500,"S F HOLSTON RIVER AT RIVERSIDE NR CHILHOWIE, VA",198.1611,06,36.76039313,-81.63122929,VA,1,yes,,,,51173,Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",103189,ok,,-1.289645179368574,-0.24816996618687703,34772,ok,,-4.612306790797842,-0.9646751046763422,51717,ok,,-1.7283832540161064,-0.3450783783856539
03478400,"BEAVER CREEK AT BRISTOL, VA",68.1156,06,36.63177439,-82.13374246,VA,4,,,,,51520,Bristol,tenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",104794,ok,,-124.42831264196033,-9.951196089295507,34751,ok,,-555.8810913106068,-15.630034836216275,51906,ok,,-178.25235924804838,-9.618753222241134
03526000,"COPPER CREEK NEAR GATE CITY, VA",276.5187,06,36.67398838,-82.5657099,VA,4,,,,,51169,Scott,tenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",22749,ok,,-7.987947365273026,-2.331571040286088,0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,
03535000,"BULLRUN CREEK NEAR HALLS CROSSROADS, TN",177.2811,06,36.11441319,-83.9881737,TN,1,,,,,47093,Knox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",17443,ok,,0.6349544819146024,0.6399398121869674,26326,ok,,0.5613095867107896,0.5996440842798998,51623,ok,,0.6071136813583289,0.5711450024894448
07024000,"BAYOU DE CHIEN NEAR CLINTON, KY",177.8643,08,36.62867072,-88.96395098,KY,1,,,,,21105,Hickman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",81152,ok,,-0.3362849157576897,0.11826390567062739,31394,ok,,-1.2560871410518213,-0.007223888743383533,51121,ok,,-0.24812112767062655,0.4541753827710252
