station_id,STANAME,DRAIN_SQKM_x,HUC02,lat,lon,STATE,BOUND_SOURCE,HCDN_2009,HBN36,OLD_HCDN,NSIP_SENTINEL,FIPS_SITE,COUNTYNAME_SITE,NAWQA_SUID,p_mean,pet_mean,aridity_index,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,DRAIN_SQKM_y,ELEV_MEAN_M_BASIN,ELEV_STD_M_BASIN,SLOPE_PCT,RRMEAN,RRMEDIAN,BAS_COMPACTNESS,STREAMS_KM_SQ_KM,STRAHLER_MAX,TOPWET,CLAYAVE,SANDAVE,AWCAVE,PERMAVE,BDAVE,for_pc_use,crp_pc_use,urb_pc_use,selection_seed,selection_region,selection_note,train_samples,train_score_status,train_exclusion_reason,train_nse,train_kge,val_samples,val_score_status,val_exclusion_reason,val_nse,val_kge,test_samples,test_score_status,test_exclusion_reason,test_nse,test_kge
07029500,"HATCHIE RIVER AT BOLIVAR, TN",3664.68,08,35.27532938,-88.97663034,TN,3,,,yes,,47069,Hardeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",97607,ok,,0.3879277954599204,0.558279333066102,34238,ok,,0.13991620963513218,0.36067619025840636,50376,ok,,0.27010069283662286,0.4801465591458878
07053500,"White River near Branson, MO",10395.3,11,36.597563,-93.29518289,MO,1,,,,,29213,Taney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",0,excluded,no_valid_windows,,,16643,ok,,0.3228735616936944,0.51173994936986,0,excluded,no_valid_windows,,
07338500,"Little River blw Lukfata Creek, nr Idabel, OK",3182.201,11,33.9412208,-94.758548,OK,1,,,,,40089,Mccurtain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",101689,ok,,-0.013124400402956704,0.06673949534008694,32474,ok,,0.12586433361215676,0.07432087501303697,50771,ok,,0.10543121779377729,-0.01907337614909599
07338750,"Mountain Fork at Smithville, OK",835.0443,11,34.462326,-94.63522,OK,1,,,,,40089,Mccurtain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",101852,ok,,0.07084935113262203,-0.392596820530142,34524,ok,,0.07480321616979013,-0.428272948110312,51145,ok,,0.07785924638776609,-0.4006874863116332
07373000,"Big Creek at Pollock, LA",131.1775,08,31.5362873,-92.40847139,LA,1,yes,,yes,yes,22043,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",68002,ok,,0.2567555950204917,0.6512084306020668,33977,ok,,0.17976277537286145,0.5896391902326159,52579,ok,,0.3637947393854877,0.6592909822305295
07386980,"Vermilion River at Perry, LA",1128.879,08,29.951111,-92.156361,LA,4,,,,,22113,Vermilion,acad,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",19980,ok,,0.19511519001479538,0.4856656962397147,24458,ok,,-0.22024291651253325,0.45736284479852674,35360,ok,,0.018001394757951816,0.4562155629242729
08010000,"BAYOU DES CANNES NR EUNICE, LA",368.8311,08,30.48288889,-92.49069444,LA,4,,,yes,yes,22097,St Landry,acad,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",64020,ok,,0.2891500674049279,0.17560064415204701,31819,ok,,0.28027688864571554,0.17691754184330755,50706,ok,,0.20289665973314908,0.04962609284976516
08013500,"CALCASIEU RIVER NEAR OBERLIN, LA.",1966.531,08,30.64047572,-92.81403683,LA,1,,,yes,,22003,Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",54542,ok,,-0.2213391687831643,0.09649250953274668,33310,ok,,-0.6981488161127332,-0.22039279124098576,51072,ok,,-0.2654171913050847,0.0033663313657502636
08033900,"E Fk Angelina Rv nr Cushing, TX",408.0177,12,31.86017169,-94.82326969,TX,1,,,yes,,48401,Rusk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,,3,ok,,-166664.04105448266,-231.001510533627
08040600,"Neches Rv nr Town Bluff, TX",19611.78,12,30.79103579,-94.15102373,TX,1,,,,,48457,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",101561,ok,,-1.9611274743792686,-0.47569243487874147,33403,ok,,-3.6482521255195968,-0.9738112342271632,52344,ok,,-2.612567100761486,-1.1160052614920986
