station_id,STANAME,DRAIN_SQKM_x,HUC02,lat,lon,STATE,BOUND_SOURCE,HCDN_2009,HBN36,OLD_HCDN,NSIP_SENTINEL,FIPS_SITE,COUNTYNAME_SITE,NAWQA_SUID,p_mean,pet_mean,aridity_index,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,DRAIN_SQKM_y,ELEV_MEAN_M_BASIN,ELEV_STD_M_BASIN,SLOPE_PCT,RRMEAN,RRMEDIAN,BAS_COMPACTNESS,STREAMS_KM_SQ_KM,STRAHLER_MAX,TOPWET,CLAYAVE,SANDAVE,AWCAVE,PERMAVE,BDAVE,for_pc_use,crp_pc_use,urb_pc_use,selection_seed,selection_region,selection_note,train_samples,train_score_status,train_exclusion_reason,train_nse,train_kge,val_samples,val_score_status,val_exclusion_reason,val_nse,val_kge,test_samples,test_score_status,test_exclusion_reason,test_nse,test_kge
02423496,"CAHABA RIVER NEAR HOOVER, AL",585.7911,03,33.369277,-86.784155,AL,1,,,,,1073,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",78226,ok,,0.698474247008734,0.5104323592578892,34512,ok,,0.550849226025506,0.5768075025360317,51671,ok,,0.7134508677994291,0.5307411576111075
02446500,"SIPSEY RIVER NR ELROD, AL",1368.045,03,33.25706249,-87.77640224,AL,1,,,,,1125,Tuscaloosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",78824,ok,,-0.035155618300471314,0.0074626963444951455,34749,ok,,-0.027039328385946915,-0.03525320646863972,52004,ok,,-0.02570153278713394,-0.019955772101130753
02447025,TOMBIGBEE R AT GAINESVILLE L&D NR GAINESVILLE AL,18672.03,03,32.84818562,-88.15613634,AL,1,,,,,1063,Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",0,excluded,no_valid_windows,,,8312,ok,,0.36772057201713004,0.27693007587976715,47883,ok,,0.4893766250999496,0.3971801074875332
02458300,"VILLAGE CREEK AT 24TH ST. AT BIRMINGHAM, AL",66.8169,03,33.54261,-86.81749,AL,1,,,,,1073,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",75682,ok,,-0.5358341202220183,-1.8127821145372116,21241,ok,,-0.6310753402595641,-1.7946693833882357,51045,ok,,-0.8615970707869314,-1.9069867474048743
03407908,"NEW RIVER AT CORDELL, TN",513.8379,05,36.336146,-84.451329,TN,1,,,,yes,47151,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",0,excluded,no_valid_windows,,,18295,ok,,-0.02927048539631172,-0.1726171249499202,4,ok,,-1409.5541339973176,0.055392199522023566
03471500,"S F HOLSTON RIVER AT RIVERSIDE NR CHILHOWIE, VA",198.1611,06,36.76039313,-81.63122929,VA,1,yes,,,,51173,Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",103189,ok,,-0.45723864156304583,-0.2802533835791001,34772,ok,,-3.4206410076068394,-0.7849201068094691,51717,ok,,-0.7451797834711025,-0.24236061085989724
03478400,"BEAVER CREEK AT BRISTOL, VA",68.1156,06,36.63177439,-82.13374246,VA,4,,,,,51520,Bristol,tenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",104794,ok,,-20.864470529537247,-3.475905098191915,34751,ok,,-82.82346006290342,-5.87767786867367,51906,ok,,-32.56579694410022,-3.919953722779983
03526000,"COPPER CREEK NEAR GATE CITY, VA",276.5187,06,36.67398838,-82.5657099,VA,4,,,,,51169,Scott,tenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",22749,ok,,0.32607254631750926,0.47595426543805996,0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,
03535000,"BULLRUN CREEK NEAR HALLS CROSSROADS, TN",177.2811,06,36.11441319,-83.9881737,TN,1,,,,,47093,Knox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",17443,ok,,0.6873356018927568,0.7571726524071049,26326,ok,,0.48037825502488796,0.3346978820022173,51623,ok,,0.6331952508801477,0.45392714892377595
07024000,"BAYOU DE CHIEN NEAR CLINTON, KY",177.8643,08,36.62867072,-88.96395098,KY,1,,,,,21105,Hickman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",81152,ok,,0.35724079410187526,0.3073827608001507,31394,ok,,0.18284268052483876,0.12294088865990349,51121,ok,,0.17846028646548495,0.20010961046291065
07029500,"HATCHIE RIVER AT BOLIVAR, TN",3664.68,08,35.27532938,-88.97663034,TN,3,,,yes,,47069,Hardeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",97607,ok,,0.3598190097043579,0.3199145628999953,34238,ok,,0.44675229816456585,0.5148868560473776,50376,ok,,0.4844833717573578,0.42044323711643183
07053500,"White River near Branson, MO",10395.3,11,36.597563,-93.29518289,MO,1,,,,,29213,Taney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",0,excluded,no_valid_windows,,,16643,ok,,-0.2793956929711603,0.4017000231331227,0,excluded,no_valid_windows,,
07338500,"Little River blw Lukfata Creek, nr Idabel, OK",3182.201,11,33.9412208,-94.758548,OK,1,,,,,40089,Mccurtain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",101689,ok,,-0.10861127089523936,-0.03369673020500685,32474,ok,,0.035793112751355216,0.022178143485784063,50771,ok,,0.024224239391847258,-0.08071776085362004
07338750,"Mountain Fork at Smithville, OK",835.0443,11,34.462326,-94.63522,OK,1,,,,,40089,Mccurtain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",101852,ok,,0.11888667916147544,-0.23624153214768207,34524,ok,,0.11251683608058116,-0.2495000803866232,51145,ok,,0.09560883784379881,-0.26671500556279515
07373000,"Big Creek at Pollock, LA",131.1775,08,31.5362873,-92.40847139,LA,1,yes,,yes,yes,22043,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",68002,ok,,0.17473100337606096,0.6187742852338762,33977,ok,,0.12185660844806434,0.5903228451741702,52579,ok,,0.34946493243594845,0.6783619620404677
07386980,"Vermilion River at Perry, LA",1128.879,08,29.951111,-92.156361,LA,4,,,,,22113,Vermilion,acad,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",19980,ok,,0.01977256562684948,0.5086337682534257,24458,ok,,-0.5363583984128453,0.2966623442932873,35360,ok,,-0.26728738537884245,0.4058338862664299
08010000,"BAYOU DES CANNES NR EUNICE, LA",368.8311,08,30.48288889,-92.49069444,LA,4,,,yes,yes,22097,St Landry,acad,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",64020,ok,,0.041363958672007706,-0.20959298813783134,31819,ok,,0.06276894288084922,-0.18857863009282894,50706,ok,,0.04618361320054443,-0.22162810371730557
08013500,"CALCASIEU RIVER NEAR OBERLIN, LA.",1966.531,08,30.64047572,-92.81403683,LA,1,,,yes,,22003,Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",54542,ok,,-0.9240427419201795,-0.11204481622745766,33310,ok,,-1.4917176441907807,-0.4412106602270154,51072,ok,,-0.6096515989443152,-0.04882099553538821
08033900,"E Fk Angelina Rv nr Cushing, TX",408.0177,12,31.86017169,-94.82326969,TX,1,,,yes,,48401,Rusk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,,3,ok,,-82910.71410683927,-33.07246574415642
08040600,"Neches Rv nr Town Bluff, TX",19611.78,12,30.79103579,-94.15102373,TX,1,,,,,48457,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",101561,ok,,-0.1575072238484594,0.16536650665100738,33403,ok,,-0.7241690296240861,-0.06036893768311091,52344,ok,,-1.882883183903052,-0.7595925567890995
