epoch,train_loss,val_loss
1,1.7884123873760636,0.6383519879057868
2,0.8659821617207832,0.5295773101801728
3,0.7518250073017435,0.4978658596488803
4,0.6100561493529775,0.41302071750936187
5,0.5226767613586973,0.3758436799862245
6,0.4983967726520252,0.3711221720201124
7,0.4913230575702826,0.35181370596990164
8,0.4584446964829483,0.3740181427891463
9,0.4761552914285106,0.42690940112710307
10,0.47048769943107743,0.34878190779096957
11,0.3872767351633882,0.30254496667199
12,0.3774334246829387,0.35096524588630534
13,0.38596845686468895,0.2868843829303393
14,0.3627366914862267,0.28631833225860986
15,0.3840438290420533,0.32222399463852697
16,0.34381922911167245,0.33251994155568043
17,0.32597921983055445,0.2660752281330801
18,0.3294372038950313,0.3252290668869268
19,0.3300495124168329,0.32483774320500997
20,0.31399346355304864,0.2930210822133936
21,0.3148887029047544,0.3099493347992295
22,0.3259550156396304,0.3161773497778869
23,0.3227614683040119,0.36874949682937536
24,0.2952033794170658,0.30851374527475
25,0.28746017807185636,0.25623752414815865
26,0.2643678155193569,0.2604574779727551
27,0.2660993327662796,0.25221012102893325
28,0.2539815440013785,0.2597340795398153
29,0.2566408134377544,0.24787054010696205
30,0.24766385490142512,0.243619793958996
31,0.23635069833127012,0.2720804516217643
32,0.24565051352876188,0.29304683680560656
33,0.24615348306879944,0.23987737003227533
34,0.24573958132333146,0.2550299506439406
35,0.2285851491463776,0.24396875690863112
36,0.2422020783959838,0.29965996499294
37,0.2312290839448638,0.2887178963497592
38,0.22055561690521475,0.26980132423018466
39,0.2188327280761656,0.25396512151383227
40,0.21354712532994605,0.24776491875433188
41,0.2152753690414645,0.3333489234922184
42,0.20577986859923475,0.2651093011349383
43,0.22869758062036377,0.27747340535930903
