epoch,train_loss,val_loss
1,2.9270222657683846,0.8544239841499364
2,1.2343450495799784,0.770079531503685
3,1.010084266666042,0.6847499690551676
4,0.9000162997403934,0.5406839652159304
5,0.7617430980829365,0.5053464983112219
6,0.7072381389599317,0.5240420038798171
7,0.6765112405609863,0.45450959818642045
8,0.6392163185901173,0.4790527641723898
9,0.5913209858885609,0.45642496748406935
10,0.5784009218373632,0.41882219428004785
11,0.5317511004784983,0.4047637703943966
12,0.5068933250079158,0.4090600664135729
13,0.48937091414738254,0.3549801161719983
14,0.4855127974711305,0.36937881119373506
15,0.48362068359862914,0.34696122092149195
16,0.448976693317721,0.3922308559516567
17,0.4507788670521512,0.3592227544649215
18,0.4360018496763056,0.3579738354680529
19,0.4272412131567548,0.35737322525987003
20,0.40533192782430133,0.3804359083956016
21,0.41335579596347566,0.33804877905860786
22,0.40740040074613093,0.3505988582295437
23,0.38083375801202,0.33098123070861674
24,0.41028757051318654,0.36076651278444105
25,0.3774941718847656,0.34685418445333904
26,0.37933169851779136,0.29805458140930136
27,0.36559711632074643,0.2969919766241113
28,0.3500174619288573,0.3041052094364078
29,0.33994510004348577,0.3540120571827534
30,0.3426304588397608,0.31136156028046286
31,0.35110311630691704,0.33745680558085533
32,0.3491792464066333,0.2991371023117877
33,0.32998273314291976,0.32464985720045897
34,0.33656542237290293,0.31285349664047973
35,0.33425635501273443,0.2984089560651176
36,0.3046021094780376,0.29721452983016033
37,0.3083353597613346,0.32116185988681456
